WBAN;YearMonthDay;Tmax;Tmin;Tavg;Depart;DewPoint;WetBulb;Heat;Cool;Sunrise;Sunset;CodeSum;Depth;Water1;SnowFall;PrecipTotal;StnPressure;SeaLevel;ResultSpeed;ResultDir;AvgSpeed;Max5Speed;Max5Dir;Max2Speed;Max2Dir
4838;20070711;77;61;69;M;52;59;0;4;-;-; ;M;M;M;0.00;29.26;29.93;7.5;29;9.2;28;320;18;260
4838;20070712;80;60;70;M;50;59;0;5;-;-; ;M;M;M;0.00;29.26;29.94;9.4;28;9.8;32;320;23;290
4838;20070713;74;56;65;M;53;59;0;0;-;-; ;M;M;M;0.00;29.31;30.00;2.0;7;4.2;15;40;12;50
4838;20070714;85;58;72;M;55;62;0;7;-;-; ;M;M;M;0.00;29.10;29.79;6.6;26;10.0;30;250;22;270
4838;20070715;82;59;71;M;54;61;0;6;-;-; ;M;M;M;0.00;29.23;29.90;2.2;28;4.3;16;280;14;270
4838;20070716;82;63;73;M;62;66;0;8;-;-;RA BR VCTS;M;M;M;0.03;29.29;29.97;3.1;24;4.1;21;280;12;270
4838;20070717;84;68;76;M;66;69;0;11;-;-;RA BR;M;M;M;  T;29.21;29.91;3.6;23;6.2;16;240;12;220
4838;20070718;85;70;78;M;68;71;0;13;-;-;TSRA RA BR HZ VCTS;M;M;M;0.71;29.15;29.85;7.0;22;7.8;35;270;22;300
4838;20070719;83;63;73;M;63;66;0;8;-;-;BR HZ;M;M;M;  T;29.24;29.91;5.9;36;9.9;33;40;24;20
4838;20070720;73;57;65;M;54;59;0;0;-;-; ;M;M;M;0.00;29.49;30.16;6.2;3;6.8;20;50;14;20
4838;20070721;72;56;64;M;52;58;1;0;-;-; ;M;M;M;0.00;29.55;30.24;4.0;3;5.2;18;40;15;20
4838;20070722;80;56;68;M;54;60;0;3;-;-; ;M;M;M;0.00;29.53;30.23;2.6;10;3.1;15;50;13;40
4838;20070723;81;58;70;M;56;62;0;5;-;-; ;M;M;M;0.00;29.41;30.12;1.8;6;2.8;18;350;14;20
4838;20070724;82;63;73;M;59;65;0;8;-;-; ;M;M;M;  T;29.36;30.05;1.2;18;2.9;15;130;12;120
4838;20070725;85;72;79;M;61;67;0;14;-;-; ;M;M;M;0.00;29.32;30.01;4.2;24;5.1;17;230;13;270
4838;20070726;81;66;74;M;65;69;0;9;-;-;RA BR HZ VCTS;M;M;M;0.09;29.23;29.92;5.7;20;8.4;22;100;16;180
4838;20070727;82;69;76;M;68;71;0;11;-;-;RA BR HZ;M;M;M;0.14;29.15;29.83;3.5;3;7.3;20;360;15;330
4838;20070728;79;65;72;M;65;68;0;7;-;-;HZ;M;M;M;0.00;29.27;29.95;7.8;2;8.0;21;40;15;50
4838;20070729;84;62;73;M;57;64;0;8;-;-; ;M;M;M;0.00;29.33;30.00;2.8;4;3.3;15;40;12;40
4838;20070730;88;61;75;M;57;64;0;10;-;-; ;M;M;M;0.00;29.37;30.05;1.9;4;2.7;15;40;9;60
4838;20070731;89;67;78;M;62;68;0;13;-;-; ;M;M;M;0.00;29.38;30.06;2.8;3;3.8;14;40;12;30
14819;20070701;76;61;69;M;51;59;0;4;-;-; ;M;M;M;0.00;29.56;30.21;9.5;4;9.7;21;60;16;70
14819;20070702;77;58;68;M;50;59;0;3;-;-; ;M;M;M;0.00;29.55;30.21;7.4;12;8.5;21;110;16;120
14819;20070703;83;63;73;M;56;63;0;8;-;-;TSRA RA;M;M;M;0.09;29.38;30.05;6.4;21;7.4;25;210;16;200
14819;20070704;84;67;76;M;65;69;0;11;-;-;TSRA RA HZ FU;M;M;M;0.66;29.23;29.88;3.1;25;8.8;25;170;21;170
14819;20070705;88;70;79;M;60;67;0;14;-;-;BR;M;M;M;0.00;29.29;29.92;4.3;33;6.9;24;330;20;320
14819;20070706;84;68;76;M;57;65;0;11;-;-; ;M;M;M;0.00;29.38;30.01;3.3;7;5.5;18;90;14;80
14819;20070707;88;68;78;M;62;68;0;13;-;-; ;M;M;M;0.00;29.24;29.90;7.4;23;8.1;23;200;17;230
14819;20070708;93;75;84;M;67;72;0;19;-;-; ;M;M;M;0.00;29.12;29.76;12.6;23;12.7;31;230;24;250
14819;20070709;93;72;83;M;67;71;0;18;-;-;RA;M;M;M;0.24;29.16;29.79;4.8;23;8.8;37;340;31;330
14819;20070710;89;70;80;M;67;71;0;15;-;-;TSRA HZ;M;M;M;0.08;29.13;29.76;8.2;23;10.2;40;280;30;300
14819;20070711;77;63;70;M;51;59;0;5;-;-; ;M;M;M;0.00;29.28;29.92;9.1;30;11.2;26;260;21;260
14819;20070712;80;60;70;M;51;60;0;5;-;-;VCTS;M;M;M;0.00;29.28;29.92;10.0;28;11.4;32;270;24;290
14819;20070713;74;59;67;M;53;59;0;2;-;-; ;M;M;M;0.00;29.33;29.98;2.0;7;5.8;18;70;14;120
14819;20070714;85;62;74;M;55;62;0;9;-;-; ;M;M;M;0.00;29.14;29.78;8.5;25;13.9;36;240;26;250
14819;20070715;80;64;72;M;52;61;0;7;-;-; ;M;M;M;0.00;29.25;29.88;1.2;9;6.5;18;90;15;110
14819;20070716;82;66;74;M;60;65;0;9;-;-;TSRA RA;M;M;M;0.07;29.31;29.94;5.6;23;6.6;23;260;16;240
14819;20070717;83;69;76;M;65;69;0;11;-;-;RA BR;M;M;M;0.11;29.24;29.89;6.3;23;7.4;17;240;14;240
14819;20070718;85;69;77;M;69;71;0;12;-;-;TS TSRA RA BR HZ VCTS;M;M;M;0.92;29.18;29.83;10.3;24;10.6;35;340;29;330
14819;20070719;82;63;73;M;62;66;0;8;-;-;BR HZ;M;M;M;0.01;29.26;29.88;7.7;36;14.4;35;40;28;30
14819;20070720;74;62;68;M;52;59;0;3;-;-; ;M;M;M;0.00;29.49;30.12;11.3;4;11.5;24;40;20;40
14819;20070721;75;58;67;M;52;59;0;2;-;-; ;M;M;M;0.00;29.57;30.21;5.8;4;7.4;21;70;15;70
14819;20070722;81;61;71;M;54;61;0;6;-;-; ;M;M;M;0.00;29.54;30.20;1.9;18;3.5;22;320;13;230
14819;20070723;82;63;73;M;55;63;0;8;-;-; ;M;M;M;0.00;29.42;30.09;2.9;12;3.9;20;120;15;110
14819;20070724;82;65;74;M;57;64;0;9;-;-; ;M;M;M;  T;29.38;30.03;1.1;21;4.9;15;50;13;60
14819;20070725;83;70;77;M;60;66;0;12;-;-; ;M;M;M;0.00;29.35;29.99;6.4;23;7.0;20;280;15;250
14819;20070726;84;64;74;M;65;68;0;9;-;-;TS TSRA BR HZ;M;M;M;0.89;29.25;29.91;7.2;22;9.9;38;100;32;110
14819;20070727;83;70;77;M;67;70;0;12;-;-;RA BR HZ;M;M;M;0.04;29.16;29.80;1.2;36;8.1;18;10;15;10
14819;20070728;80;70;75;M;65;68;0;10;-;-;BR HZ;M;M;M;0.00;29.28;29.91;10.6;3;10.7;21;40;17;40
14819;20070729;85;67;76;M;56;64;0;11;-;-; ;M;M;M;0.00;29.34;29.97;6.3;5;6.9;20;40;16;50
14819;20070730;86;65;76;M;57;65;0;11;-;-; ;M;M;M;0.00;29.39;30.01;3.1;6;4.6;18;80;14;90
14819;20070731;89;69;79;M;60;68;0;14;-;-; ;M;M;M;0.00;29.40;30.02;4.0;7;5.0;20;90;14;90
94846;20070701;75;54;65;-7;52;58;0;0;420;1931; ;M;M;M;0.00;29.51;30.23;8.6;4;8.6;31;60;15;50
94846;20070702;79;53;66;-6;50;58;0;1;420;1931; ;M;M;M;0.00;29.49;30.22;5.9;14;8.1;25;80;17;110
94846;20070703;83;60;72;0;57;63;0;7;421;1931;TSRA RA BR;M;M;M;0.40;29.31;30.06;6.7;21;7.3;22;200;17;200
94846;20070704;86;67;77;5;65;69;0;12;422;1930;TSRA BR HZ FU;M;M;M;0.16;29.18;29.90;4.6;27;8.2;25;180;21;170
94846;20070705;89;71;80;8;60;67;0;15;422;1930;BR HZ FU;M;M;M;0.00;29.24;29.94;6.4;31;8.1;25;10;18;300
94846;20070706;86;66;76;4;57;64;0;11;423;1930; ;M;M;M;0.00;29.32;30.03;3.2;5;5.5;29;40;13;90
94846;20070707;90;64;77;5;63;69;0;12;423;1930; ;M;M;M;0.00;29.18;29.91;8.4;22;8.6;25;210;18;220
94846;20070708;94;75;85;12;67;72;0;20;424;1929; ;M;M;M;0.00;29.05;29.77;12.9;24;13.1;32;240;24;230
94846;20070709;94;70;82;9;66;70;0;17;425;1929;TSRA RA VCTS;M;M;M;0.30;29.11;29.80;4.9;24;8.8;35;330;26;320
94846;20070710;89;69;79;6;67;70;0;14;425;1929;HZ VCTS;M;M;M;0.43;29.06;29.77;8.6;23;10.5;33;280;25;270
94846;20070711;77;62;70;-3;51;59;0;5;426;1928; ;M;M;M;0.00;29.23;29.93;8.8;30;10.9;26;320;20;260
94846;20070712;80;61;71;-2;51;59;0;6;427;1928; ;M;M;M;0.00;29.22;29.93;9.4;29;11.1;30;280;23;300
94846;20070713;78;58;68;-5;52;58;0;3;428;1927; ;M;M;M;0.00;29.26;29.98;1.4;1;5.3;23;60;13;50
94846;20070714;84;61;73;0;55;62;0;8;428;1927; ;M;M;M;0.00;29.08;29.79;8.3;26;13.2;31;260;23;250
94846;20070715;82;60;71;-3;53;61;0;6;429;1926; ;M;M;M;0.00;29.19;29.89;2.1;29;4.9;28;320;13;280
94846;20070716;82;65;74;0;60;65;0;9;430;1925;RA BR;M;M;M;0.39;29.25;29.96;4.4;24;5.2;17;250;14;170
94846;20070717;83;68;76;2;66;69;0;11;431;1925;RA BR VCTS;M;M;M;0.11;29.18;29.90;5.2;23;6.5;17;230;13;240
94846;20070718;85;69;77;3;68;71;0;12;432;1924;TSRA RA BR VCTS;M;M;M;1.55;29.11;29.84;9.1;24;10.1;43;320;32;320
94846;20070719;83;63;73;-1;63;66;0;8;433;1923;DZ BR;M;M;M;0.16;29.21;29.90;7.0;1;11.9;37;40;26;40
94846;20070720;75;58;67;-7;53;59;0;2;433;1923; ;M;M;M;0.00;29.44;30.14;8.6;3;9.1;32;60;16;60
94846;20070721;74;58;66;-8;52;58;0;1;434;1922; ;M;M;M;0.00;29.51;30.22;6.5;3;7.4;26;50;15;40
94846;20070722;81;58;70;-4;55;61;0;5;435;1921; ;M;M;M;0.00;29.49;30.21;1.7;16;3.3;20;90;14;90
94846;20070723;83;60;72;-2;55;63;0;7;436;1920; ;M;M;M;0.00;29.37;30.10;3.2;9;4.0;29;80;14;90
94846;20070724;82;65;74;0;58;64;0;9;437;1919; ;M;M;M;0.00;29.32;30.04;3.1;20;5.2;21;130;16;130
94846;20070725;85;71;78;4;61;67;0;13;438;1918; ;M;M;M;  T;29.29;30.00;5.8;25;6.6;18;250;15;250
94846;20070726;83;66;75;1;65;68;0;10;439;1918;TS TSRA RA BR HZ;M;M;M;0.19;29.19;29.92;7.2;22;9.4;37;70;28;70
94846;20070727;83;70;77;3;68;70;0;12;440;1917;RA BR HZ;M;M;M;0.17;29.11;29.82;3.0;3;7.9;30;70;15;10
94846;20070728;80;66;73;-1;65;68;0;8;441;1916;BR HZ;M;M;M;0.00;29.23;29.93;10.0;3;10.2;30;50;16;40
94846;20070729;85;63;74;0;57;64;0;9;442;1915; ;M;M;M;0.00;29.28;29.99;4.8;5;5.7;29;60;14;40
94846;20070730;89;62;76;2;55;64;0;11;443;1914; ;M;M;M;0.00;29.33;M;3.8;6;4.3;28;50;12;50
94846;20070731;91;68;80;6;61;68;0;15;444;1913; ;M;M;M;0.00;29.34;M;3.3;4;4.9;29;40;13;80
4838;20070801;90;68;79;M;64;70;0;14;-;-;BR HZ;M;M;M;0.00;29.33;30.01;2.0;10;2.5;15;100;10;80
4838;20070802;92;68;80;M;66;71;0;15;-;-;HZ;M;M;M;0.00;29.29;29.97;4.4;24;5.2;20;240;15;270
4838;20070803;89;67;78;M;59;66;0;13;-;-; ;M;M;M;0.00;29.35;30.03;2.3;1;4.4;16;320;12;80
4838;20070804;80;62;71;M;61;65;0;6;-;-;TSRA RA BR;M;M;M;  T;29.34;30.04;2.9;7;3.3;14;90;10;90
4838;20070805;89;66;78;M;71;73;0;13;-;-;RA BR HZ VCTS;M;M;M;1.45;29.12;29.81;4.7;20;8.5;22;150;17;170
4838;20070806;84;75;80;M;72;74;0;15;-;-;TSRA RA BR HZ;M;M;M;0.46;29.16;29.84;1.8;7;3.0;12;30;9;60
4838;20070807;91;73;82;M;73;76;0;17;-;-;RA BR VCTS;M;M;M;1.67;29.10;29.77;5.1;24;6.8;37;280;25;280
4838;20070808;82;71;77;M;70;72;0;12;-;-;RA BR;M;M;M;0.44;29.17;29.85;2.9;1;5.3;17;30;13;20
4838;20070809;84;71;78;M;70;73;0;13;-;-;RA;M;M;M;0.01;29.16;29.85;2.9;28;4.2;20;280;14;290
4838;20070810;83;70;77;M;70;72;0;12;-;-;BR HZ;M;M;M;0.00;29.31;29.97;2.6;3;3.8;16;30;12;60
4838;20070811;89;66;78;M;65;70;0;13;-;-;BR;M;M;M;0.00;29.36;30.03;2.4;17;3.6;21;140;15;140
4838;20070812;87;68;78;M;68;71;0;13;-;-;RA BR SQ VCTS;M;M;M;0.20;29.39;30.07;2.2;36;4.9;49;320;35;300
4838;20070813;78;63;71;M;57;63;0;6;-;-;BR;M;M;M;0.00;29.44;30.12;3.3;5;3.9;16;50;14;60
4838;20070814;85;63;74;M;67;70;0;9;-;-;RA BR VCTS;M;M;M;0.25;29.26;29.94;5.0;23;7.4;29;190;23;180
4838;20070815;78;71;75;M;68;70;0;10;-;-;RA BR VCTS;M;M;M;  T;29.21;29.90;1.2;6;3.4;21;120;16;130
4838;20070816;76;64;70;M;64;67;0;5;-;-;BR;M;M;M;0.00;29.31;29.98;3.0;36;3.8;22;20;16;30
4838;20070817;78;60;69;M;55;61;0;4;-;-; ;M;M;M;0.00;29.44;30.11;4.7;32;5.1;21;270;14;300
4838;20070818;68;60;64;M;55;59;1;0;-;-;RA;M;M;M;0.12;29.47;30.17;4.9;11;5.9;18;110;14;160
4838;20070819;68;62;65;M;62;63;0;0;-;-;TSRA RA BR VCTS;M;M;M;2.00;29.28;30.00;4.2;10;4.9;20;110;15;10
4838;20070820;79;68;74;M;68;69;0;9;-;-;TSRA RA BR VCTS;M;M;M;1.05;29.18;29.88;0.8;11;3.5;15;320;12;310
4838;20070821;86;68;77;M;70;71;0;12;-;-;BR HZ;M;M;M;  T;29.24;29.92;2.0;12;3.4;14;200;12;200
4838;20070822;90;69;80;M;70;73;0;15;-;-;TSRA RA VCTS;M;M;M;0.12;29.25;29.95;4.4;20;8.0;40;320;29;310
4838;20070823;88;70;79;M;69;71;0;14;-;-;TSRA RA BR VCTS;M;M;M;1.97;29.18;29.87;8.5;20;9.8;56;230;39;250
4838;20070824;81;70;76;M;67;70;0;11;-;-;RA VCTS;M;M;M;0.09;29.15;29.83;5.1;24;6.1;31;220;22;210
4838;20070825;76;65;71;M;64;66;0;6;-;-;RA BR;M;M;M;0.08;29.28;29.94;2.2;36;4.1;17;340;13;340
4838;20070826;77;61;69;M;56;62;0;4;-;-;BR;M;M;M;0.00;29.41;30.09;1.7;8;1.9;17;50;12;80
4838;20070827;79;62;71;M;60;64;0;6;-;-; ;M;M;M;0.00;29.39;30.08;3.7;15;4.7;28;140;20;150
4838;20070828;91;68;80;M;67;71;0;15;-;-; ;M;M;M;0.00;29.31;30.00;7.0;19;7.3;22;180;18;190
4838;20070829;83;67;75;M;66;69;0;10;-;-;BR HZ;M;M;M;0.00;29.39;30.06;4.4;2;5.9;23;40;17;20
4838;20070830;73;58;66;M;56;61;0;1;-;-; ;M;M;M;0.00;29.51;30.19;6.7;1;7.3;22;50;16;40
4838;20070831;76;56;66;M;53;59;0;1;-;-; ;M;M;M;0.00;29.51;30.20;2.6;3;3.4;16;60;12;30
14819;20070801;91;69;80;M;63;70;0;15;-;-; ;M;M;M;0.00;29.34;29.98;2.1;13;3.7;16;80;14;90
14819;20070802;91;73;82;M;66;72;0;17;-;-; ;M;M;M;0.00;29.31;29.95;6.5;23;7.2;23;240;16;250
14819;20070803;88;73;81;M;58;67;0;16;-;-; ;M;M;M;0.00;29.36;30.00;3.3;6;5.8;24;190;14;80
14819;20070804;81;68;75;M;58;65;0;10;-;-;RA;M;M;M;0.02;29.36;30.01;6.0;9;6.6;21;130;18;130
14819;20070805;88;68;78;M;71;72;0;13;-;-;TSRA RA BR VCTS;M;M;M;0.97;29.15;29.79;7.0;22;10.2;28;250;22;240
14819;20070806;85;75;80;M;72;74;0;15;-;-;TS TSRA BR HZ;M;M;M;0.05;29.17;29.81;2.6;10;4.6;15;120;13;130
14819;20070807;92;73;83;M;73;76;0;18;-;-;VCTS;M;M;M;0.06;29.11;29.74;6.3;24;8.8;31;320;24;330
14819;20070808;87;74;81;M;72;74;0;16;-;-;TSRA RA DZ BR HZ;M;M;M;0.09;29.18;29.81;1.5;4;6.4;26;340;21;240
14819;20070809;85;73;79;M;71;73;0;14;-;-;TSRA BR HZ;M;M;M;0.46;29.19;29.82;3.1;27;6.3;21;290;16;290
14819;20070810;86;73;80;M;69;72;0;15;-;-; ;M;M;M;0.00;29.32;29.94;3.0;6;5.4;18;40;15;30
14819;20070811;88;68;78;M;65;70;0;13;-;-;BR HZ;M;M;M;0.00;29.38;30.00;3.1;20;3.9;32;330;15;190
14819;20070812;87;68;78;M;67;70;0;13;-;-;TSRA;M;M;M;0.23;29.40;30.04;1.9;6;6.6;41;340;32;330
14819;20070813;80;69;75;M;54;63;0;10;-;-; ;M;M;M;0.00;29.44;30.08;6.9;8;7.7;20;50;15;50
14819;20070814;84;65;75;M;66;69;0;10;-;-;TSRA RA BR;M;M;M;0.45;29.29;29.92;6.4;23;9.0;32;200;24;140
14819;20070815;81;72;77;M;69;71;0;12;-;-;TS TSRA RA BR;M;M;M;0.83;29.23;29.87;4.9;6;7.1;39;30;33;20
14819;20070816;77;67;72;M;65;68;0;7;-;-;BR;M;M;M;0.00;29.33;29.95;3.5;1;5.7;17;360;15;30
14819;20070817;80;65;73;M;54;62;0;8;-;-; ;M;M;M;0.00;29.46;30.08;6.1;31;7.4;20;280;14;320
14819;20070818;69;60;65;M;54;58;0;0;-;-;RA;M;M;M;0.42;29.48;30.15;6.1;13;7.0;22;110;18;100
14819;20070819;69;62;66;M;63;64;0;1;-;-;TS RA BR;M;M;M;1.33;29.30;29.98;5.5;10;7.5;18;120;15;130
14819;20070820;76;68;72;M;69;70;0;7;-;-;TS TSRA RA BR HZ;M;M;M;0.48;29.21;29.85;2.4;20;5.9;30;260;16;120
14819;20070821;85;69;77;M;70;72;0;12;-;-;BR;M;M;M;0.01;29.26;29.89;3.5;17;6.0;18;200;14;190
14819;20070822;90;70;80;M;70;73;0;15;-;-;TSRA RA BR;M;M;M;0.88;29.29;29.93;5.1;21;8.4;36;250;28;250
14819;20070823;89;70;80;M;69;71;0;15;-;-;TS TSRA BR;M;M;M;1.96;29.21;29.86;6.7;21;9.1;55;310;39;300
14819;20070824;81;69;75;M;67;69;0;10;-;-;TS TSRA RA BR;M;M;M;0.20;29.16;29.81;5.5;25;7.3;22;270;15;260
14819;20070825;76;65;71;M;63;66;0;6;-;-;RA BR;M;M;M;0.25;29.29;29.91;2.4;3;6.4;17;350;14;120
14819;20070826;78;61;70;M;55;62;0;5;-;-; ;M;M;M;0.00;29.44;30.07;3.7;11;4.6;18;160;13;80
14819;20070827;79;63;71;M;59;64;0;6;-;-; ;M;M;M;0.00;29.41;30.06;6.4;16;7.3;22;170;17;140
14819;20070828;90;69;80;M;65;70;0;15;-;-; ;M;M;M;0.00;29.34;29.98;7.9;21;8.3;24;200;16;220
14819;20070829;86;69;78;M;64;69;0;13;-;-; ;M;M;M;  T;29.39;30.02;5.3;3;8.8;23;10;17;10
14819;20070830;75;60;68;M;54;61;0;3;-;-; ;M;M;M;0.00;29.51;30.15;10.8;3;10.9;28;30;20;40
14819;20070831;76;57;67;M;54;60;0;2;-;-; ;M;M;M;0.00;29.52;30.17;3.0;6;4.6;18;90;14;90
94846;20070801;92;69;81;8;62;69;0;16;445;1911;HZ;M;M;M;0.00;29.29;30.00;3.5;9;4.1;22;60;14;100
94846;20070802;91;70;81;8;66;71;0;16;446;1910;HZ;M;M;M;0.00;29.26;29.97;5.5;26;5.9;25;260;15;270
94846;20070803;90;69;80;7;56;66;0;15;447;1909; ;M;M;M;0.00;29.31;30.02;2.7;3;5.7;25;70;12;70
94846;20070804;81;64;73;0;58;64;0;8;448;1908;RA;M;M;M;0.03;29.31;30.03;5.7;8;6.1;26;60;15;60
94846;20070805;88;67;78;5;71;73;0;13;449;1907;TSRA RA BR HZ;M;M;M;1.43;29.08;29.81;5.4;21;9.6;24;220;20;190
94846;20070806;88;74;81;8;72;74;0;16;450;1906;TSRA RA BR HZ;M;M;M;0.26;29.13;29.83;1.6;10;4.9;22;70;15;130
94846;20070807;91;72;82;9;73;76;0;17;451;1904;RA BR;M;M;M;1.31;29.06;29.76;6.2;25;9.0;38;340;29;340
94846;20070808;87;73;80;7;71;73;0;15;452;1903;TSRA RA BR;M;M;M;0.06;29.13;29.83;3.0;3;6.9;29;50;15;10
94846;20070809;84;72;78;5;71;73;0;13;453;1902;TSRA RA;M;M;M;0.05;29.13;29.84;2.5;29;6.0;25;60;16;280
94846;20070810;86;70;78;5;68;72;0;13;454;1900;BR;M;M;M;0.00;29.26;29.96;4.5;2;5.9;26;60;13;40
94846;20070811;89;67;78;5;65;70;0;13;455;1859;BR HZ;M;M;M;0.00;29.31;30.02;3.2;19;3.9;22;170;17;170
94846;20070812;88;67;78;5;67;71;0;13;456;1858;TSRA;M;M;M;0.29;29.34;30.06;1.7;6;5.4;49;310;37;330
94846;20070813;81;65;73;0;57;64;0;8;457;1856;BR;M;M;M;0.00;29.39;30.11;6.2;6;6.9;28;60;15;60
94846;20070814;84;65;75;3;67;70;0;10;458;1855;TS TSRA RA BR;M;M;M;0.41;29.23;29.93;5.9;25;8.0;37;160;30;160
94846;20070815;80;71;76;4;67;70;0;11;459;1854;TSRA RA BR;M;M;M;0.23;29.17;29.89;3.4;7;5.8;30;50;23;120
94846;20070816;77;65;71;-1;64;67;0;6;500;1852;BR;M;M;M;0.00;29.28;29.97;3.6;1;5.7;30;40;15;50
94846;20070817;79;60;70;-2;54;61;0;5;501;1851; ;M;M;M;0.00;29.41;30.10;5.9;32;6.8;25;30;16;340
94846;20070818;68;59;64;-8;54;58;1;0;502;1849;RA;M;M;M;0.09;29.44;30.16;6.4;12;8.1;25;70;17;120
94846;20070819;68;62;65;-6;62;64;0;0;503;1848;TS RA BR;M;M;M;1.33;29.24;29.99;6.0;10;7.4;24;60;17;80
94846;20070820;78;68;73;2;68;69;0;8;504;1846;TSRA RA BR;M;M;M;0.91;29.15;29.87;0.5;12;5.7;22;80;14;310
94846;20070821;87;69;78;7;70;72;0;13;505;1845;BR HZ;M;M;M;  T;29.21;29.91;3.8;18;6.0;20;210;15;200
94846;20070822;90;69;80;9;71;73;0;15;506;1843;TS TSRA RA;M;M;M;0.37;29.23;29.94;5.3;21;9.5;28;210;22;210
94846;20070823;87;69;78;7;69;71;0;13;508;1842;TS TSRA RA BR VCTS;M;M;M;2.35;29.15;29.87;9.6;21;11.7;58;280;46;280
94846;20070824;80;69;75;4;67;69;0;10;509;1840;TSRA RA;M;M;M;0.24;29.11;29.82;5.8;25;7.1;36;220;26;210
94846;20070825;79;64;72;2;63;66;0;7;510;1839;RA;M;M;M;0.34;29.23;29.93;3.0;36;5.6;29;330;15;340
94846;20070826;79;60;70;0;55;61;0;5;511;1837; ;M;M;M;0.00;29.38;30.08;3.6;11;5.4;28;80;14;120
94846;20070827;79;60;70;0;60;64;0;5;512;1835; ;M;M;M;0.00;29.36;30.07;6.5;17;7.4;26;170;23;170
94846;20070828;91;67;79;9;66;71;0;14;513;1834; ;M;M;M;0.00;29.28;29.99;9.2;20;9.5;23;200;18;200
94846;20070829;85;68;77;7;65;69;0;12;514;1832; ;M;M;M;  T;29.34;30.04;5.6;3;8.2;30;40;17;20
94846;20070830;75;57;66;-4;54;60;0;1;515;1831; ;M;M;M;0.00;29.47;30.18;9.1;2;9.9;29;40;20;40
94846;20070831;77;57;67;-2;52;59;0;2;516;1829; ;M;M;M;0.00;29.47;30.19;3.9;4;5.2;28;50;14;20
4838;20070901;79;57;68;M;57;62;0;3;-;-; ;M;M;M;0.00;29.53;30.23;2.0;9;2.4;15;60;12;60
4838;20070902;85;59;72;M;57;63;0;7;-;-; ;M;M;M;0.00;29.45;30.15;3.3;20;3.7;20;220;14;190
4838;20070903;89;63;76;M;63;67;0;11;-;-; ;M;M;M;0.00;29.39;30.10;0.9;30;2.5;14;270;9;40
4838;20070904;90;63;77;M;60;66;0;12;-;-;BR;M;M;M;0.00;29.31;30.01;2.5;24;3.3;17;250;13;260
4838;20070905;91;65;78;M;64;69;0;13;-;-;RA HZ;M;M;M;  T;29.28;29.97;5.1;17;5.3;30;200;22;190
4838;20070906;83;73;78;M;67;71;0;13;-;-;RA BR HZ;M;M;M;0.16;29.24;29.93;10.9;19;11.0;37;170;28;170
4838;20070907;84;68;76;M;67;70;0;11;-;-;RA BR HZ;M;M;M;0.24;29.18;29.85;9.2;21;11.6;33;260;22;200
4838;20070908;75;62;69;M;58;62;0;4;-;-; ;M;M;M;0.00;29.34;30.02;4.4;3;5.3;17;350;13;10
4838;20070909;79;61;70;M;59;63;0;5;-;-; ;M;M;M;0.00;29.39;30.07;6.8;2;7.4;18;30;15;20
4838;20070910;71;54;63;M;57;60;2;0;-;-;RA BR;M;M;M;0.32;29.34;30.05;6.3;2;8.0;18;10;14;310
4838;20070911;70;50;60;M;44;52;5;0;-;-;RA BR;M;M;M;  T;29.23;29.92;10.2;28;11.5;36;290;26;280
4838;20070912;65;45;55;M;45;50;10;0;-;-; ;M;M;M;0.00;29.44;30.13;2.0;34;4.5;15;70;12;60
4838;20070913;78;48;63;M;45;54;2;0;-;-; ;M;M;M;0.00;29.27;29.99;5.9;19;6.2;23;180;18;180
4838;20070914;66;44;55;M;40;48;10;0;-;-; ;M;M;M;0.00;29.39;30.06;11.3;31;12.1;29;300;22;320
4838;20070915;61;39;50;M;35;43;15;0;-;-; ;M;M;M;0.00;29.60;30.30;2.2;32;3.6;14;300;12;310
4838;20070916;71;44;58;M;42;50;7;0;-;-; ;M;M;M;0.00;29.49;30.21;4.5;17;4.9;21;180;15;160
4838;20070917;81;50;66;M;50;57;0;1;-;-; ;M;M;M;0.00;29.42;30.12;10.9;16;11.2;25;180;20;180
4838;20070918;89;66;78;M;59;65;0;13;-;-; ;M;M;M;0.00;29.37;30.06;12.0;18;12.2;25;170;21;170
4838;20070919;84;61;73;M;60;65;0;8;-;-;HZ;M;M;M;0.00;29.44;30.12;4.5;25;7.4;22;210;16;210
4838;20070920;75;56;66;M;59;62;0;1;-;-;BR;M;M;M;0.00;29.43;30.14;2.5;7;2.9;16;60;13;60
4838;20070921;89;61;75;M;59;66;0;10;-;-;RA BR HZ;M;M;M;  T;29.21;29.91;8.2;20;10.3;30;300;23;300
4838;20070922;73;51;62;M;44;53;3;0;-;-; ;M;M;M;  T;29.47;30.13;1.7;36;4.4;32;310;21;320
4838;20070923;83;48;66;M;51;58;0;1;-;-; ;M;M;M;0.00;29.47;30.17;1.7;10;2.3;14;110;10;100
4838;20070924;91;63;77;M;63;69;0;12;-;-; ;M;M;M;0.00;29.31;30.00;10.3;18;10.5;29;190;23;170
4838;20070925;86;63;75;M;66;69;0;10;-;-;RA;M;M;M;0.82;29.26;29.95;7.1;22;9.1;49;230;31;270
4838;20070926;67;52;60;M;51;54;5;0;-;-;RA;M;M;M;0.02;29.35;30.04;3.4;36;4.6;22;320;16;310
